SoftwareType_Manufacturer,15129,Variable
SoftwareType_Model,15131,Variable
SoftwareType_SoftwareRevision,15133,Variable
DeviceHealthDiagnosticAlarmType,15143,ObjectType
FailureAlarmType,15292,ObjectType
CheckFunctionAlarmType,15441,ObjectType
OffSpecAlarmType,15590,ObjectType
MaintenanceRequiredAlarmType,15739,ObjectType
TransferResultErrorDataType,15888,DataType
TransferResultDataDataType,15889,DataType
LockingServicesType_DefaultInstanceBrowseName,15890,Variable
TransferResultErrorDataType_Encoding_DefaultBinary,15891,Object
TransferResultDataDataType_Encoding_DefaultBinary,15892,Object
OpcUaDi_BinarySchema_Deprecated,15893,Variable
OpcUaDi_BinarySchema_TransferResultErrorDataType,15894,Variable
OpcUaDi_BinarySchema_TransferResultDataDataType,15897,Variable
TransferResultErrorDataType_Encoding_DefaultXml,15900,Object
TransferResultDataDataType_Encoding_DefaultXml,15901,Object
OpcUaDi_XmlSchema_Deprecated,15902,Variable
OpcUaDi_XmlSchema_TransferResultErrorDataType,15903,Variable
OpcUaDi_XmlSchema_TransferResultDataDataType,15906,Variable
FetchResultDataType_Encoding_DefaultJson,15909,Object
TransferResultErrorDataType_Encoding_DefaultJson,15910,Object
TransferResultDataDataType_Encoding_DefaultJson,15911,Object
ParameterResultDataType_Encoding_DefaultJson,15912,Object
